id,name,mw,sf
HMDB49976,TG(18:1(9Z)/22:1(13Z)/20:4(8Z11Z14Z17Z)),962.8302413,C63H110O6
HMDB49995,TG(18:1(9Z)/24:1(15Z)/18:4(6Z9Z12Z15Z)),962.8302413,C63H110O6
HMDB50071,TG(18:1(9Z)/20:3n6/22:2(13Z16Z)),962.8302413,C63H110O6
HMDB50084,TG(18:1(9Z)/20:4(5Z8Z11Z14Z)/22:1(13Z)),962.8302413,C63H110O6
HMDB50103,TG(18:1(9Z)/22:2(13Z16Z)/20:3(5Z8Z11Z)),962.8302413,C63H110O6
HMDB50109,TG(18:1(9Z)/22:2(13Z16Z)/20:3n6),962.8302413,C63H110O6
HMDB50122,TG(18:1(9Z)/22:4(7Z10Z13Z16Z)/20:1(11Z)),962.8302413,C63H110O6
HMDB50185,TG(18:1(9Z)/18:4(6Z9Z12Z15Z)/24:1(15Z)),962.8302413,C63H110O6
HMDB50204,TG(18:1(9Z)/20:4(8Z11Z14Z17Z)/22:1(13Z)),962.8302413,C63H110O6
HMDB50368,TG(20:1(11Z)/18:0/22:5(4Z7Z10Z13Z16Z)),962.8302413,C63H110O6
HMDB50373,TG(20:1(11Z)/18:0/22:5(7Z10Z13Z16Z19Z)),962.8302413,C63H110O6
HMDB50391,TG(20:1(11Z)/20:0/20:5(5Z8Z11Z14Z17Z)),962.8302413,C63H110O6
HMDB50481,TG(20:1(11Z)/18:1(11Z)/22:4(7Z10Z13Z16Z)),962.8302413,C63H110O6
HMDB50500,TG(20:1(11Z)/18:1(9Z)/22:4(7Z10Z13Z16Z)),962.8302413,C63H110O6
HMDB50523,TG(20:1(11Z)/20:1(11Z)/20:4(8Z11Z14Z17Z)),962.8302413,C63H110O6
HMDB50560,TG(20:1(11Z)/22:1(13Z)/18:4(6Z9Z12Z15Z)),962.8302413,C63H110O6
HMDB50613,TG(20:1(11Z)/18:3(6Z9Z12Z)/22:2(13Z16Z)),962.8302413,C63H110O6
HMDB50661,TG(20:1(11Z)/20:4(5Z8Z11Z14Z)/20:1(11Z)),962.8302413,C63H110O6
HMDB50685,TG(20:1(11Z)/22:2(13Z16Z)/18:3(6Z9Z12Z)),962.8302413,C63H110O6
HMDB50692,TG(20:1(11Z)/22:2(13Z16Z)/18:3(9Z12Z15Z)),962.8302413,C63H110O6
HMDB50746,TG(20:1(11Z)/18:3(9Z12Z15Z)/22:2(13Z16Z)),962.8302413,C63H110O6
HMDB50758,TG(20:1(11Z)/18:4(6Z9Z12Z15Z)/22:1(13Z)),962.8302413,C63H110O6
HMDB50775,TG(20:1(11Z)/20:4(8Z11Z14Z17Z)/20:1(11Z)),962.8302413,C63H110O6
HMDB50941,TG(20:3(5Z8Z11Z)/20:0/20:3(5Z8Z11Z)),962.8302413,C63H110O6
HMDB50947,TG(20:3(5Z8Z11Z)/20:0/20:3n6),962.8302413,C63H110O6
HMDB50963,TG(20:3(5Z8Z11Z)/22:0/18:3(6Z9Z12Z)),962.8302413,C63H110O6
HMDB50970,TG(20:3(5Z8Z11Z)/22:0/18:3(9Z12Z15Z)),962.8302413,C63H110O6
HMDB51039,TG(20:3(5Z8Z11Z)/18:1(11Z)/22:2(13Z16Z)),962.8302413,C63H110O6
HMDB51057,TG(20:3(5Z8Z11Z)/18:1(9Z)/22:2(13Z16Z)),962.8302413,C63H110O6
HMDB51451,TG(22:1(13Z)/16:0/22:5(4Z7Z10Z13Z16Z)),962.8302413,C63H110O6
HMDB51456,TG(22:1(13Z)/16:0/22:5(7Z10Z13Z16Z19Z)),962.8302413,C63H110O6
HMDB51472,TG(22:1(13Z)/18:0/20:5(5Z8Z11Z14Z17Z)),962.8302413,C63H110O6
HMDB51552,TG(22:1(13Z)/16:1(9Z)/22:4(7Z10Z13Z16Z)),962.8302413,C63H110O6
HMDB51567,TG(22:1(13Z)/18:1(11Z)/20:4(5Z8Z11Z14Z)),962.8302413,C63H110O6
HMDB51573,TG(22:1(13Z)/18:1(11Z)/20:4(8Z11Z14Z17Z)),962.8302413,C63H110O6
HMDB51584,TG(22:1(13Z)/18:1(9Z)/20:4(5Z8Z11Z14Z)),962.8302413,C63H110O6
HMDB51590,TG(22:1(13Z)/18:1(9Z)/20:4(8Z11Z14Z17Z)),962.8302413,C63H110O6
HMDB51606,TG(22:1(13Z)/20:1(11Z)/18:4(6Z9Z12Z15Z)),962.8302413,C63H110O6
HMDB51925,TG(24:1(15Z)/14:0/22:5(4Z7Z10Z13Z16Z)),962.8302413,C63H110O6
HMDB51930,TG(24:1(15Z)/14:0/22:5(7Z10Z13Z16Z19Z)),962.8302413,C63H110O6
HMDB51961,TG(24:1(15Z)/16:0/20:5(5Z8Z11Z14Z17Z)),962.8302413,C63H110O6
HMDB52036,TG(24:1(15Z)/14:1(9Z)/22:4(7Z10Z13Z16Z)),962.8302413,C63H110O6
HMDB52050,TG(24:1(15Z)/16:1(9Z)/20:4(5Z8Z11Z14Z)),962.8302413,C63H110O6
HMDB52056,TG(24:1(15Z)/16:1(9Z)/20:4(8Z11Z14Z17Z)),962.8302413,C63H110O6
HMDB52071,TG(24:1(15Z)/18:1(11Z)/18:4(6Z9Z12Z15Z)),962.8302413,C63H110O6
HMDB52087,TG(24:1(15Z)/18:1(9Z)/18:4(6Z9Z12Z15Z)),962.8302413,C63H110O6
HMDB52626,TG(18:2(9Z12Z)/18:2(9Z12Z)/22:2(13Z16Z)),962.8302413,C63H110O6
HMDB52656,TG(18:2(9Z12Z)/20:2n6/22:2(13Z16Z)),962.8302413,C63H110O6
HMDB52696,TG(18:2(9Z12Z)/22:2(13Z16Z)/18:2(9Z12Z)),962.8302413,C63H110O6
HMDB52698,TG(18:2(9Z12Z)/22:2(13Z16Z)/20:2n6),962.8302413,C63H110O6
HMDB52917,TG(18:3(6Z9Z12Z)/22:0/20:3n6),962.8302413,C63H110O6
HMDB52929,TG(18:3(6Z9Z12Z)/24:0/18:3(6Z9Z12Z)),962.8302413,C63H110O6
HMDB52936,TG(18:3(6Z9Z12Z)/24:0/18:3(9Z12Z15Z)),962.8302413,C63H110O6
HMDB53003,TG(18:3(6Z9Z12Z)/20:1(11Z)/22:2(13Z16Z)),962.8302413,C63H110O6
HMDB53462,TG(20:2n6/18:2(9Z12Z)/22:2(13Z16Z)),962.8302413,C63H110O6
HMDB53488,TG(20:2n6/20:2n6/22:2(13Z16Z)),962.8302413,C63H110O6
HMDB53524,TG(20:2n6/22:2(13Z16Z)/20:2n6),962.8302413,C63H110O6
HMDB53701,TG(20:3n6/20:0/20:3n6),962.8302413,C63H110O6
HMDB53718,TG(20:3n6/22:0/18:3(9Z12Z15Z)),962.8302413,C63H110O6
HMDB53763,TG(20:3n6/18:1(11Z)/22:2(13Z16Z)),962.8302413,C63H110O6
HMDB53775,TG(20:3n6/18:1(9Z)/22:2(13Z16Z)),962.8302413,C63H110O6
HMDB54046,TG(20:4(5Z8Z11Z14Z)/18:0/22:2(13Z16Z)),962.8302413,C63H110O6
HMDB54362,TG(22:2(13Z16Z)/16:0/22:4(7Z10Z13Z16Z)),962.8302413,C63H110O6
HMDB54376,TG(22:2(13Z16Z)/18:0/20:4(8Z11Z14Z17Z)),962.8302413,C63H110O6
HMDB54385,TG(22:2(13Z16Z)/20:0/18:4(6Z9Z12Z15Z)),962.8302413,C63H110O6
HMDB54454,TG(22:2(13Z16Z)/20:1(11Z)/18:3(9Z12Z15Z)),962.8302413,C63H110O6
HMDB55190,TG(18:3(9Z12Z15Z)/24:0/18:3(9Z12Z15Z)),962.8302413,C63H110O6
HMDB46230,TG(20:0/22:6(4Z7Z10Z13Z16Z19Z)/o-18:0),948.8509767,C63H112O5
HMDB46255,TG(20:0/o-18:0/22:6(4Z7Z10Z13Z16Z19Z)),948.8509767,C63H112O5
HMDB50736,TG(20:1(11Z)/22:5(4Z7Z10Z13Z16Z)/o-18:0),948.8509767,C63H112O5
HMDB50831,TG(20:1(11Z)/22:5(7Z10Z13Z16Z19Z)/o-18:0),948.8509767,C63H112O5
HMDB50862,TG(20:1(11Z)/o-18:0/22:5(4Z7Z10Z13Z16Z)),948.8509767,C63H112O5
HMDB50867,TG(20:1(11Z)/o-18:0/22:5(7Z10Z13Z16Z19Z)),948.8509767,C63H112O5
HMDB51866,TG(22:1(13Z)/20:5(5Z8Z11Z14Z17Z)/o-18:0),948.8509767,C63H112O5
HMDB51914,TG(22:1(13Z)/o-18:0/20:5(5Z8Z11Z14Z17Z)),948.8509767,C63H112O5
HMDB54242,TG(20:4(5Z8Z11Z14Z)/22:2(13Z16Z)/o-18:0),948.8509767,C63H112O5
HMDB54332,TG(20:4(5Z8Z11Z14Z)/o-18:0/22:2(13Z16Z)),948.8509767,C63H112O5
HMDB54540,TG(22:2(13Z16Z)/20:4(5Z8Z11Z14Z)/o-18:0),948.8509767,C63H112O5
HMDB54600,TG(22:2(13Z16Z)/20:4(8Z11Z14Z17Z)/o-18:0),948.8509767,C63H112O5
HMDB54636,TG(22:2(13Z16Z)/o-18:0/20:4(8Z11Z14Z17Z)),948.8509767,C63H112O5
HMDB55004,TG(22:5(4Z7Z10Z13Z16Z)/20:1(11Z)/o-18:0),948.8509767,C63H112O5
HMDB55640,TG(20:4(8Z11Z14Z17Z)/22:2(13Z16Z)/o-18:0),948.8509767,C63H112O5
HMDB55740,TG(20:5(5Z8Z11Z14Z17Z)/22:1(13Z)/o-18:0),948.8509767,C63H112O5
HMDB55839,TG(22:5(7Z10Z13Z16Z19Z)/20:1(11Z)/o-18:0),948.8509767,C63H112O5
HMDB55902,TG(22:6(4Z7Z10Z13Z16Z19Z)/20:0/o-18:0),948.8509767,C63H112O5
HMDB05419,TG(20:0/20:1(11Z)/20:4(5Z8Z11Z14Z))[iso6],964.8458913,C63H112O6
HMDB42263,TG(14:0/24:0/22:5(4Z7Z10Z13Z16Z)),964.8458913,C63H112O6
HMDB42268,TG(14:0/24:0/22:5(7Z10Z13Z16Z19Z)),964.8458913,C63H112O6
HMDB42502,TG(14:0/24:1(15Z)/22:4(7Z10Z13Z16Z)),964.8458913,C63H112O6
HMDB42705,TG(14:0/22:4(7Z10Z13Z16Z)/24:1(15Z)),964.8458913,C63H112O6
HMDB42727,TG(14:0/22:5(4Z7Z10Z13Z16Z)/24:0),964.8458913,C63H112O6
HMDB42877,TG(14:0/22:5(7Z10Z13Z16Z19Z)/24:0),964.8458913,C63H112O6
HMDB43989,TG(16:0/22:0/22:5(4Z7Z10Z13Z16Z)),964.8458913,C63H112O6
HMDB43994,TG(16:0/22:0/22:5(7Z10Z13Z16Z19Z)),964.8458913,C63H112O6
HMDB44021,TG(16:0/24:0/20:5(5Z8Z11Z14Z17Z)),964.8458913,C63H112O6
HMDB44212,TG(16:0/22:1(13Z)/22:4(7Z10Z13Z16Z)),964.8458913,C63H112O6
HMDB44238,TG(16:0/24:1(15Z)/20:4(5Z8Z11Z14Z)),964.8458913,C63H112O6
HMDB44244,TG(16:0/24:1(15Z)/20:4(8Z11Z14Z17Z)),964.8458913,C63H112O6
HMDB44373,TG(16:0/20:4(5Z8Z11Z14Z)/24:1(15Z)),964.8458913,C63H112O6
HMDB44428,TG(16:0/22:4(7Z10Z13Z16Z)/22:1(13Z)),964.8458913,C63H112O6
HMDB44448,TG(16:0/22:5(4Z7Z10Z13Z16Z)/22:0),964.8458913,C63H112O6
HMDB44541,TG(16:0/20:4(8Z11Z14Z17Z)/24:1(15Z)),964.8458913,C63H112O6
HMDB44561,TG(16:0/20:5(5Z8Z11Z14Z17Z)/24:0),964.8458913,C63H112O6
HMDB44588,TG(16:0/22:5(7Z10Z13Z16Z19Z)/22:0),964.8458913,C63H112O6
HMDB44795,TG(18:0/20:0/22:5(4Z7Z10Z13Z16Z)),964.8458913,C63H112O6
HMDB44800,TG(18:0/20:0/22:5(7Z10Z13Z16Z19Z)),964.8458913,C63H112O6
HMDB44826,TG(18:0/22:0/20:5(5Z8Z11Z14Z17Z)),964.8458913,C63H112O6
HMDB44983,TG(18:0/20:1(11Z)/22:4(7Z10Z13Z16Z)),964.8458913,C63H112O6
HMDB45009,TG(18:0/20:3(5Z8Z11Z)/22:2(13Z16Z)),964.8458913,C63H112O6
HMDB45035,TG(18:0/22:1(13Z)/20:4(5Z8Z11Z14Z)),964.8458913,C63H112O6
HMDB45041,TG(18:0/22:1(13Z)/20:4(8Z11Z14Z17Z)),964.8458913,C63H112O6
HMDB45067,TG(18:0/24:1(15Z)/18:4(6Z9Z12Z15Z)),964.8458913,C63H112O6
HMDB45171,TG(18:0/20:3n6/22:2(13Z16Z)),964.8458913,C63H112O6
HMDB45191,TG(18:0/20:4(5Z8Z11Z14Z)/22:1(13Z)),964.8458913,C63H112O6
HMDB45217,TG(18:0/22:2(13Z16Z)/20:3(5Z8Z11Z)),964.8458913,C63H112O6
HMDB45223,TG(18:0/22:2(13Z16Z)/20:3n6),964.8458913,C63H112O6
HMDB45243,TG(18:0/22:4(7Z10Z13Z16Z)/20:1(11Z)),964.8458913,C63H112O6
HMDB45263,TG(18:0/22:5(4Z7Z10Z13Z16Z)/20:0),964.8458913,C63H112O6
HMDB45327,TG(18:0/18:4(6Z9Z12Z15Z)/24:1(15Z)),964.8458913,C63H112O6
HMDB45353,TG(18:0/20:4(8Z11Z14Z17Z)/22:1(13Z)),964.8458913,C63H112O6
HMDB45372,TG(18:0/20:5(5Z8Z11Z14Z17Z)/22:0),964.8458913,C63H112O6
HMDB45398,TG(18:0/22:5(7Z10Z13Z16Z19Z)/20:0),964.8458913,C63H112O6
HMDB45573,TG(20:0/18:0/22:5(4Z7Z10Z13Z16Z)),964.8458913,C63H112O6
HMDB45578,TG(20:0/18:0/22:5(7Z10Z13Z16Z19Z)),964.8458913,C63H112O6
HMDB45603,TG(20:0/20:0/20:5(5Z8Z11Z14Z17Z)),964.8458913,C63H112O6
HMDB45728,TG(20:0/18:1(11Z)/22:4(7Z10Z13Z16Z)),964.8458913,C63H112O6
HMDB45754,TG(20:0/18:1(9Z)/22:4(7Z10Z13Z16Z)),964.8458913,C63H112O6
HMDB45784,TG(20:0/20:1(11Z)/20:4(8Z11Z14Z17Z)),964.8458913,C63H112O6
HMDB45835,TG(20:0/22:1(13Z)/18:4(6Z9Z12Z15Z)),964.8458913,C63H112O6
HMDB45909,TG(20:0/18:3(6Z9Z12Z)/22:2(13Z16Z)),964.8458913,C63H112O6
HMDB45978,TG(20:0/20:4(5Z8Z11Z14Z)/20:1(11Z)),964.8458913,C63H112O6
HMDB46009,TG(20:0/22:2(13Z16Z)/18:3(6Z9Z12Z)),964.8458913,C63H112O6
HMDB46016,TG(20:0/22:2(13Z16Z)/18:3(9Z12Z15Z)),964.8458913,C63H112O6
HMDB46028,TG(20:0/22:4(7Z10Z13Z16Z)/18:1(11Z)),964.8458913,C63H112O6
HMDB46029,TG(20:0/22:4(7Z10Z13Z16Z)/18:1(9Z)),964.8458913,C63H112O6
HMDB46091,TG(20:0/18:3(9Z12Z15Z)/22:2(13Z16Z)),964.8458913,C63H112O6
HMDB46110,TG(20:0/18:4(6Z9Z12Z15Z)/22:1(13Z)),964.8458913,C63H112O6
HMDB46134,TG(20:0/20:4(8Z11Z14Z17Z)/20:1(11Z)),964.8458913,C63H112O6
HMDB46153,TG(20:0/20:5(5Z8Z11Z14Z17Z)/20:0),964.8458913,C63H112O6
HMDB46323,TG(22:0/16:0/22:5(4Z7Z10Z13Z16Z)),964.8458913,C63H112O6
HMDB46328,TG(22:0/16:0/22:5(7Z10Z13Z16Z19Z)),964.8458913,C63H112O6
HMDB46352,TG(22:0/18:0/20:5(5Z8Z11Z14Z17Z)),964.8458913,C63H112O6
HMDB46472,TG(22:0/16:1(9Z)/22:4(7Z10Z13Z16Z)),964.8458913,C63H112O6
HMDB46495,TG(22:0/18:1(11Z)/20:4(5Z8Z11Z14Z)),964.8458913,C63H112O6
HMDB46501,TG(22:0/18:1(11Z)/20:4(8Z11Z14Z17Z)),964.8458913,C63H112O6
HMDB46520,TG(22:0/18:1(9Z)/20:4(5Z8Z11Z14Z)),964.8458913,C63H112O6
HMDB46526,TG(22:0/18:1(9Z)/20:4(8Z11Z14Z17Z)),964.8458913,C63H112O6
HMDB46550,TG(22:0/20:1(11Z)/18:4(6Z9Z12Z15Z)),964.8458913,C63H112O6
HMDB46735,TG(22:0/20:4(5Z8Z11Z14Z)/18:1(11Z)),964.8458913,C63H112O6
HMDB46736,TG(22:0/20:4(5Z8Z11Z14Z)/18:1(9Z)),964.8458913,C63H112O6
HMDB46784,TG(22:0/22:4(7Z10Z13Z16Z)/16:1(9Z)),964.8458913,C63H112O6
HMDB46862,TG(22:0/18:4(6Z9Z12Z15Z)/20:1(11Z)),964.8458913,C63H112O6
HMDB46885,TG(22:0/20:4(8Z11Z14Z17Z)/18:1(11Z)),964.8458913,C63H112O6
HMDB46886,TG(22:0/20:4(8Z11Z14Z17Z)/18:1(9Z)),964.8458913,C63H112O6
HMDB47021,TG(24:0/14:0/22:5(4Z7Z10Z13Z16Z)),964.8458913,C63H112O6
HMDB47026,TG(24:0/14:0/22:5(7Z10Z13Z16Z19Z)),964.8458913,C63H112O6
HMDB47073,TG(24:0/16:0/20:5(5Z8Z11Z14Z17Z)),964.8458913,C63H112O6
HMDB47188,TG(24:0/14:1(9Z)/22:4(7Z10Z13Z16Z)),964.8458913,C63H112O6
HMDB47210,TG(24:0/16:1(9Z)/20:4(5Z8Z11Z14Z)),964.8458913,C63H112O6
HMDB47216,TG(24:0/16:1(9Z)/20:4(8Z11Z14Z17Z)),964.8458913,C63H112O6
HMDB47239,TG(24:0/18:1(11Z)/18:4(6Z9Z12Z15Z)),964.8458913,C63H112O6
HMDB47263,TG(24:0/18:1(9Z)/18:4(6Z9Z12Z15Z)),964.8458913,C63H112O6
HMDB47463,TG(24:0/20:4(5Z8Z11Z14Z)/16:1(9Z)),964.8458913,C63H112O6
HMDB47510,TG(24:0/22:4(7Z10Z13Z16Z)/14:1(9Z)),964.8458913,C63H112O6
HMDB47584,TG(24:0/18:4(6Z9Z12Z15Z)/18:1(11Z)),964.8458913,C63H112O6
HMDB47585,TG(24:0/18:4(6Z9Z12Z15Z)/18:1(9Z)),964.8458913,C63H112O6
HMDB47607,TG(24:0/20:4(8Z11Z14Z17Z)/16:1(9Z)),964.8458913,C63H112O6
HMDB47876,TG(14:1(9Z)/24:0/22:4(7Z10Z13Z16Z)),964.8458913,C63H112O6
HMDB48536,TG(16:1(9Z)/22:0/22:4(7Z10Z13Z16Z)),964.8458913,C63H112O6
HMDB48556,TG(16:1(9Z)/24:0/20:4(5Z8Z11Z14Z)),964.8458913,C63H112O6
HMDB48562,TG(16:1(9Z)/24:0/20:4(8Z11Z14Z17Z)),964.8458913,C63H112O6
HMDB48683,TG(16:1(9Z)/20:3(5Z8Z11Z)/24:1(15Z)),964.8458913,C63H112O6
HMDB48725,TG(16:1(9Z)/24:1(15Z)/20:3(5Z8Z11Z)),964.8458913,C63H112O6
HMDB48731,TG(16:1(9Z)/24:1(15Z)/20:3n6),964.8458913,C63H112O6
HMDB48815,TG(16:1(9Z)/20:3n6/24:1(15Z)),964.8458913,C63H112O6
HMDB48865,TG(16:1(9Z)/22:2(13Z16Z)/22:2(13Z16Z)),964.8458913,C63H112O6
HMDB49168,TG(18:1(11Z)/20:0/22:4(7Z10Z13Z16Z)),964.8458913,C63H112O6
HMDB49187,TG(18:1(11Z)/22:0/20:4(5Z8Z11Z14Z)),964.8458913,C63H112O6
HMDB49193,TG(18:1(11Z)/22:0/20:4(8Z11Z14Z17Z)),964.8458913,C63H112O6
HMDB49213,TG(18:1(11Z)/24:0/18:4(6Z9Z12Z15Z)),964.8458913,C63H112O6
HMDB49328,TG(18:1(11Z)/20:3(5Z8Z11Z)/22:1(13Z)),964.8458913,C63H112O6
HMDB49348,TG(18:1(11Z)/22:1(13Z)/20:3(5Z8Z11Z)),964.8458913,C63H112O6
HMDB49354,TG(18:1(11Z)/22:1(13Z)/20:3n6),964.8458913,C63H112O6
HMDB49373,TG(18:1(11Z)/24:1(15Z)/18:3(6Z9Z12Z)),964.8458913,C63H112O6
HMDB49380,TG(18:1(11Z)/24:1(15Z)/18:3(9Z12Z15Z)),964.8458913,C63H112O6
HMDB49413,TG(18:1(11Z)/18:3(6Z9Z12Z)/24:1(15Z)),964.8458913,C63H112O6
HMDB49454,TG(18:1(11Z)/20:3n6/22:1(13Z)),964.8458913,C63H112O6
HMDB49560,TG(18:1(11Z)/18:3(9Z12Z15Z)/24:1(15Z)),964.8458913,C63H112O6
HMDB49792,TG(18:1(9Z)/20:0/22:4(7Z10Z13Z16Z)),964.8458913,C63H112O6
HMDB49810,TG(18:1(9Z)/22:0/20:4(5Z8Z11Z14Z)),964.8458913,C63H112O6
HMDB49816,TG(18:1(9Z)/22:0/20:4(8Z11Z14Z17Z)),964.8458913,C63H112O6
HMDB49835,TG(18:1(9Z)/24:0/18:4(6Z9Z12Z15Z)),964.8458913,C63H112O6
HMDB49944,TG(18:1(9Z)/20:3(5Z8Z11Z)/22:1(13Z)),964.8458913,C63H112O6
HMDB49963,TG(18:1(9Z)/22:1(13Z)/20:3(5Z8Z11Z)),964.8458913,C63H112O6
HMDB49969,TG(18:1(9Z)/22:1(13Z)/20:3n6),964.8458913,C63H112O6
HMDB49987,TG(18:1(9Z)/24:1(15Z)/18:3(6Z9Z12Z)),964.8458913,C63H112O6
HMDB49994,TG(18:1(9Z)/24:1(15Z)/18:3(9Z12Z15Z)),964.8458913,C63H112O6
HMDB50025,TG(18:1(9Z)/18:3(6Z9Z12Z)/24:1(15Z)),964.8458913,C63H112O6
HMDB50064,TG(18:1(9Z)/20:3n6/22:1(13Z)),964.8458913,C63H112O6
HMDB50165,TG(18:1(9Z)/18:3(9Z12Z15Z)/24:1(15Z)),964.8458913,C63H112O6
HMDB50367,TG(20:1(11Z)/18:0/22:4(7Z10Z13Z16Z)),964.8458913,C63H112O6
HMDB50384,TG(20:1(11Z)/20:0/20:4(5Z8Z11Z14Z)),964.8458913,C63H112O6
HMDB50390,TG(20:1(11Z)/20:0/20:4(8Z11Z14Z17Z)),964.8458913,C63H112O6
HMDB50408,TG(20:1(11Z)/22:0/18:4(6Z9Z12Z15Z)),964.8458913,C63H112O6
HMDB50510,TG(20:1(11Z)/20:1(11Z)/20:3(5Z8Z11Z)),964.8458913,C63H112O6
HMDB50516,TG(20:1(11Z)/20:1(11Z)/20:3n6),964.8458913,C63H112O6
HMDB50528,TG(20:1(11Z)/20:3(5Z8Z11Z)/20:1(11Z)),964.8458913,C63H112O6
HMDB50552,TG(20:1(11Z)/22:1(13Z)/18:3(6Z9Z12Z)),964.8458913,C63H112O6
HMDB50559,TG(20:1(11Z)/22:1(13Z)/18:3(9Z12Z15Z)),964.8458913,C63H112O6
HMDB50606,TG(20:1(11Z)/18:3(6Z9Z12Z)/22:1(13Z)),964.8458913,C63H112O6
HMDB50642,TG(20:1(11Z)/20:3n6/20:1(11Z)),964.8458913,C63H112O6
HMDB50739,TG(20:1(11Z)/18:3(9Z12Z15Z)/22:1(13Z)),964.8458913,C63H112O6
HMDB50931,TG(20:3(5Z8Z11Z)/18:0/22:2(13Z16Z)),964.8458913,C63H112O6
HMDB51015,TG(20:3(5Z8Z11Z)/16:1(9Z)/24:1(15Z)),964.8458913,C63H112O6
HMDB51032,TG(20:3(5Z8Z11Z)/18:1(11Z)/22:1(13Z)),964.8458913,C63H112O6
HMDB51050,TG(20:3(5Z8Z11Z)/18:1(9Z)/22:1(13Z)),964.8458913,C63H112O6
HMDB51450,TG(22:1(13Z)/16:0/22:4(7Z10Z13Z16Z)),964.8458913,C63H112O6
HMDB51465,TG(22:1(13Z)/18:0/20:4(5Z8Z11Z14Z)),964.8458913,C63H112O6
HMDB51471,TG(22:1(13Z)/18:0/20:4(8Z11Z14Z17Z)),964.8458913,C63H112O6
HMDB51487,TG(22:1(13Z)/20:0/18:4(6Z9Z12Z15Z)),964.8458913,C63H112O6
HMDB51566,TG(22:1(13Z)/18:1(11Z)/20:3n6),964.8458913,C63H112O6
HMDB51583,TG(22:1(13Z)/18:1(9Z)/20:3n6),964.8458913,C63H112O6
HMDB51598,TG(22:1(13Z)/20:1(11Z)/18:3(6Z9Z12Z)),964.8458913,C63H112O6
HMDB51605,TG(22:1(13Z)/20:1(11Z)/18:3(9Z12Z15Z)),964.8458913,C63H112O6
HMDB51665,TG(22:1(13Z)/18:2(9Z12Z)/18:2(9Z12Z)),964.8458913,C63H112O6
HMDB51667,TG(22:1(13Z)/18:2(9Z12Z)/20:2n6),964.8458913,C63H112O6
HMDB51699,TG(22:1(13Z)/20:2n6/18:2(9Z12Z)),964.8458913,C63H112O6
HMDB51701,TG(22:1(13Z)/20:2n6/20:2n6),964.8458913,C63H112O6
HMDB51924,TG(24:1(15Z)/14:0/22:4(7Z10Z13Z16Z)),964.8458913,C63H112O6
HMDB51954,TG(24:1(15Z)/16:0/20:4(5Z8Z11Z14Z)),964.8458913,C63H112O6
HMDB51960,TG(24:1(15Z)/16:0/20:4(8Z11Z14Z17Z)),964.8458913,C63H112O6
HMDB51975,TG(24:1(15Z)/18:0/18:4(6Z9Z12Z15Z)),964.8458913,C63H112O6
HMDB52049,TG(24:1(15Z)/16:1(9Z)/20:3n6),964.8458913,C63H112O6
HMDB52063,TG(24:1(15Z)/18:1(11Z)/18:3(6Z9Z12Z)),964.8458913,C63H112O6
HMDB52070,TG(24:1(15Z)/18:1(11Z)/18:3(9Z12Z15Z)),964.8458913,C63H112O6
HMDB52079,TG(24:1(15Z)/18:1(9Z)/18:3(6Z9Z12Z)),964.8458913,C63H112O6
HMDB52086,TG(24:1(15Z)/18:1(9Z)/18:3(9Z12Z15Z)),964.8458913,C63H112O6
HMDB52591,TG(18:2(9Z12Z)/22:1(13Z)/18:2(9Z12Z)),964.8458913,C63H112O6
HMDB52593,TG(18:2(9Z12Z)/22:1(13Z)/20:2n6),964.8458913,C63H112O6
HMDB52905,TG(18:3(6Z9Z12Z)/20:0/22:2(13Z16Z)),964.8458913,C63H112O6
HMDB53433,TG(20:2n6/22:1(13Z)/20:2n6),964.8458913,C63H112O6
HMDB53691,TG(20:3n6/18:0/22:2(13Z16Z)),964.8458913,C63H112O6
HMDB54384,TG(22:2(13Z16Z)/20:0/18:3(9Z12Z15Z)),964.8458913,C63H112O6
HMDB54421,TG(22:2(13Z16Z)/16:1(9Z)/22:2(13Z16Z)),964.8458913,C63H112O6
HMDB11930,Ganglioside GM3 (d18:1/22:1(13Z)),1234.791409,C63H114N2O21
HMDB46074,TG(20:0/22:5(4Z7Z10Z13Z16Z)/o-18:0),950.8666268,C63H114O5
HMDB46204,TG(20:0/22:5(7Z10Z13Z16Z19Z)/o-18:0),950.8666268,C63H114O5
HMDB46249,TG(20:0/o-18:0/22:5(4Z7Z10Z13Z16Z)),950.8666268,C63H114O5
HMDB46254,TG(20:0/o-18:0/22:5(7Z10Z13Z16Z19Z)),950.8666268,C63H114O5
HMDB46930,TG(22:0/20:5(5Z8Z11Z14Z17Z)/o-18:0),950.8666268,C63H114O5
HMDB47002,TG(22:0/o-18:0/20:5(5Z8Z11Z14Z17Z)),950.8666268,C63H114O5
HMDB50717,TG(20:1(11Z)/22:4(7Z10Z13Z16Z)/o-18:0),950.8666268,C63H114O5
HMDB50861,TG(20:1(11Z)/o-18:0/22:4(7Z10Z13Z16Z)),950.8666268,C63H114O5
HMDB51246,TG(20:3(5Z8Z11Z)/22:2(13Z16Z)/o-18:0),950.8666268,C63H114O5
HMDB51399,TG(20:3(5Z8Z11Z)/o-18:0/22:2(13Z16Z)),950.8666268,C63H114O5
HMDB51747,TG(22:1(13Z)/20:4(5Z8Z11Z14Z)/o-18:0),950.8666268,C63H114O5
